listed_company_id,content,min_required_share,max_required_share,memo
2220,"自社製品（米菓等） 1,000円相当",100,1000,-
2220,"自社製品（米菓等） 3,000円相当",1000,-1,-
2221,"自社製品（米菓等） 1,000円相当",100,200,"※3月のみ、200株以上を継続保有（3月の株主名簿に連続3回以上記載）の株主には1,000円相当を追加"
2221,"自社製品（米菓等） 2,000円相当",200,500,"※3月のみ、200株以上を継続保有（3月の株主名簿に連続3回以上記載）の株主には1,000円相当を追加"
2221,"自社製品（米菓等） 3,000円相当",500,1000,"※3月のみ、200株以上を継続保有（3月の株主名簿に連続3回以上記載）の株主には1,000円相当を追加"
2221,"自社製品（米菓等） 5,000円相当",1000,-1,"※3月のみ、200株以上を継続保有（3月の株主名簿に連続3回以上記載）の株主には1,000円相当を追加"
2222,"自社グループ製品（菓子等） 2,000円相当",100,500,-
2222,"自社グループ製品（菓子等） 4,000円相当",500,1000,-
2222,"3,000円相当の自社グループ直営店舗優待券",1000,-1,-
2224,"自社製品（パン等） 3,000円相当",100,1000,"※1,000株以上の株主には3,000円相当ずつ6回に分けて偶数月に発送"
2224,"自社製品（パン等） 18,000円相当",1000,-1,"※1,000株以上の株主には3,000円相当ずつ6回に分けて偶数月に発送"
2226,"2,500円相当の自社商品（スナック・タブレット菓子等）",100,-1,-
2264,(1)自社商品（豆腐等）または(2)自社商品（飲料等） (1)870円相当または(2),100,200,-
2264,"(1)自社商品（豆腐等）または(2)自社商品（飲料等） (1)1,740円相当または(2)",200,500,-
2264,"(1)自社商品（豆腐等）または(2)自社商品（飲料等） (1)3,140円相当または(2)",500,-1,-
2266,"3,000円相当の自社製品（チーズ等）",1000,-1,-
2267,自社商品詰合せ,100,100,"（3月のみ）※100株以上1,000株未満の株主と1,000株以上の株主では自社商品の内容が異なる※3年以上継続保有（株主名簿に連続7回以上記載）の場合化粧品を追加"
2267,神宮球場の｢東京ヤクルトスワローズ｣野球公式戦入場券引換申し込み用ＩＤ・パスワード,100,-1,（9月のみ）※特定試合は利用不可＜対象期＞翌年通期（開幕〜閉幕）
2268,自社製品引換券（500円） 2枚,100,500,-
2268,自社製品引換券（500円） 3枚,500,1000,-
2268,自社製品引換券（500円） 5枚,1000,5000,-
2268,自社製品引換券（500円） 10枚,5000,-1,-
2269,"自社グループ製品詰合せ（菓子等） 2,000円相当",100,500,※発送は10月末ごろ※優待品に代えて福祉団体等への寄付選択可
2269,"自社グループ製品詰合せ（菓子等） 3,500円相当",500,1000,※発送は10月末ごろ※優待品に代えて福祉団体等への寄付選択可
2269,"自社グループ製品詰合せ（菓子等） 5,000円相当",1000,-1,※発送は10月末ごろ※優待品に代えて福祉団体等への寄付選択可
2281,"3,000円相当の自社製品（ハム）",200,-1,-
2282,"自社グループ商品 1,500円相当",100,500,"※食品等複数より1点選択※優待品に代えて社会貢献活動団体への寄付選択可※500株以上を3年以上5年未満継続保有の場合7,500円相当、5年以上は10,000円相当"
2282,"自社グループ商品 5,000円相当",500,-1,"※食品等複数より1点選択※優待品に代えて社会貢献活動団体への寄付選択可※500株以上を3年以上5年未満継続保有の場合7,500円相当、5年以上は10,000円相当"
2288,"3,000円相当の自社商品（ハム）",200,-1,-
2291,"5,000円相当の自社製品詰合せ（ハム）",200,-1,-
2292,自社グループオリジナル商品カタログ販売,100,500,-
2292,"自社製品または国産肉 3,000円相当の自社グループ製品",500,2000,（2月のみ）
2292,"自社製品または国産肉 10,000円相当の国産牛肉または国産豚肉",2000,-1,（2月のみ）
2293,"自社製品（食肉加工品詰合せ） 2,500円相当",100,200,-
2293,"自社製品（食肉加工品詰合せ） 5,000円相当",200,-1,-
2294,"(1)株主優待利用券（500円相当）(2)柿安グルメフリーチョイス引換券（10,000円相当） (1)2枚",100,300,※(1)は自社店舗（一部除く）で利用可。(2)は同等額のすき焼き用松阪牛、しゃぶしゃぶ用松阪牛、｢プレミアムあぐ〜｣しゃぶしゃぶセット、しぐれ煮詰合せ、株主優待利用券より1品と引換え可
2294,"(1)株主優待利用券（500円相当）(2)柿安グルメフリーチョイス引換券（10,000円相当） (1)6枚",300,500,※(1)は自社店舗（一部除く）で利用可。(2)は同等額のすき焼き用松阪牛、しゃぶしゃぶ用松阪牛、｢プレミアムあぐ〜｣しゃぶしゃぶセット、しぐれ煮詰合せ、株主優待利用券より1品と引換え可
2294,"(1)株主優待利用券（500円相当）(2)柿安グルメフリーチョイス引換券（10,000円相当） (1)10枚",500,800,※(1)は自社店舗（一部除く）で利用可。(2)は同等額のすき焼き用松阪牛、しゃぶしゃぶ用松阪牛、｢プレミアムあぐ〜｣しゃぶしゃぶセット、しぐれ煮詰合せ、株主優待利用券より1品と引換え可
2294,"(1)株主優待利用券（500円相当）(2)柿安グルメフリーチョイス引換券（10,000円相当） (1)16枚",800,1000,※(1)は自社店舗（一部除く）で利用可。(2)は同等額のすき焼き用松阪牛、しゃぶしゃぶ用松阪牛、｢プレミアムあぐ〜｣しゃぶしゃぶセット、しぐれ煮詰合せ、株主優待利用券より1品と引換え可
2294,"(1)株主優待利用券（500円相当）(2)柿安グルメフリーチョイス引換券（10,000円相当） (2)1枚",1000,2000,※(1)は自社店舗（一部除く）で利用可。(2)は同等額のすき焼き用松阪牛、しゃぶしゃぶ用松阪牛、｢プレミアムあぐ〜｣しゃぶしゃぶセット、しぐれ煮詰合せ、株主優待利用券より1品と引換え可
2294,"(1)株主優待利用券（500円相当）(2)柿安グルメフリーチョイス引換券（10,000円相当） (1)10枚および(2)1枚",2000,3000,※(1)は自社店舗（一部除く）で利用可。(2)は同等額のすき焼き用松阪牛、しゃぶしゃぶ用松阪牛、｢プレミアムあぐ〜｣しゃぶしゃぶセット、しぐれ煮詰合せ、株主優待利用券より1品と引換え可
2294,"(1)株主優待利用券（500円相当）(2)柿安グルメフリーチョイス引換券（10,000円相当） (2)2枚",3000,-1,※(1)は自社店舗（一部除く）で利用可。(2)は同等額のすき焼き用松阪牛、しゃぶしゃぶ用松阪牛、｢プレミアムあぐ〜｣しゃぶしゃぶセット、しぐれ煮詰合せ、株主優待利用券より1品と引換え可
2296,"5,000円相当の自社グループ商品",1000,-1,※19年はハム等詰合せ※優待品に代えて社会貢献活動団体への寄付選択可
2300,"クリーニング無料券またはクオカード 1,000円相当",100,500,-
2300,"クリーニング無料券またはクオカード 2,000円相当",500,1000,-
2300,"クリーニング無料券またはクオカード 3,000円相当",1000,5000,-
2300,"クリーニング無料券またはクオカード 5,000円相当",5000,-1,-
2301,500円相当のオリジナル・クオカード,100,-1,-
2305,株主写真撮影券 1枚,100,500,-
2305,株主写真撮影券 2枚,500,1000,-
2305,株主写真撮影券 3枚,1000,10000,-
2305,株主写真撮影券 10枚,10000,-1,-
2307,クオカード 500円相当,100,500,-
2307,"クオカード 1,000円相当",500,1000,-
2307,"クオカード 2,000円相当",1000,2000,-
2307,"クオカード 3,000円相当",2000,-1,-
2309,"3,000円相当の地域特産品",100,-1,※優待品に代えて寄付選択可
2311,"ポイント付与 6,000ポイント",400,600,※株主専用ウェブサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験・寄付等と交換可※1年以上継続保有の場合ポイントは1.1倍
2311,"ポイント付与 10,000ポイント",600,800,※株主専用ウェブサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験・寄付等と交換可※1年以上継続保有の場合ポイントは1.1倍
2311,"ポイント付与 14,000ポイント",800,1000,※株主専用ウェブサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験・寄付等と交換可※1年以上継続保有の場合ポイントは1.1倍
2311,"ポイント付与 18,000ポイント",1000,1200,※株主専用ウェブサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験・寄付等と交換可※1年以上継続保有の場合ポイントは1.1倍
2311,"ポイント付与 22,000ポイント",1200,1400,※株主専用ウェブサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験・寄付等と交換可※1年以上継続保有の場合ポイントは1.1倍
2311,"ポイント付与 30,000ポイント",1400,2000,※株主専用ウェブサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験・寄付等と交換可※1年以上継続保有の場合ポイントは1.1倍
2311,"ポイント付与 40,000ポイント",2000,4000,※株主専用ウェブサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験・寄付等と交換可※1年以上継続保有の場合ポイントは1.1倍
2311,"ポイント付与 50,000ポイント",4000,-1,※株主専用ウェブサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験・寄付等と交換可※1年以上継続保有の場合ポイントは1.1倍
2327,"1,000円相当のクオカード",100,-1,"※300株以上を3年以上継続保有の場合クオカードは2,000円増"
2330,株主優待ポイント付与 500ポイント,100,500,※自社子会社運営電子書籍販売サイトで利用可、要会員登録
2330,"株主優待ポイント付与 1,000ポイント",500,1000,※自社子会社運営電子書籍販売サイトで利用可、要会員登録
2330,"株主優待ポイント付与 2,000ポイント",1000,2000,※自社子会社運営電子書籍販売サイトで利用可、要会員登録
2330,"株主優待ポイント付与 3,000ポイント",2000,3000,※自社子会社運営電子書籍販売サイトで利用可、要会員登録
